hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,market_segment,Cost,meal
"Resort Hotel",1,23,2018,October,40,2,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",171,NULL,0,Transient,44.5,0,0,Canceled,9/9/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,87,2018,October,40,3,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",96,NULL,0,Transient,36.05,0,0,Canceled,8/12/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,4,2018,October,40,3,1,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",175,NULL,0,Transient,58,0,1,Canceled,9/30/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,192,2018,October,40,3,2,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,38.07,0,0,Canceled,9/1/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,21,2018,October,40,3,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,77,0,0,Canceled,9/18/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,72,2018,October,40,3,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,50.4,0,2,Canceled,9/14/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,361,2018,October,40,3,2,5,26,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",96,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,49,2018,October,40,3,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,NULL,0,Transient,66,0,1,Canceled,8/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,338,2018,October,41,4,2,0,55,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.1,Direct,17.99,HB
"Resort Hotel",1,34,2018,October,41,4,2,2,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,117,0,0,Canceled,9/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,34,2018,October,41,4,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",242,NULL,0,Transient,122,0,0,Canceled,9/21/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,170,2018,October,41,4,4,8,2,0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",15,NULL,0,Transient,44.5,0,0,Canceled,7/17/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,38,2018,October,41,4,2,3,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,117,0,1,Canceled,8/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,7,2018,October,41,5,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,"No Deposit",NULL,110,0,Transient,56.95,0,0,Canceled,10/2/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,74,2018,October,41,5,3,6,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,86,0,2,Canceled,8/11/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,74,2018,October,41,5,3,6,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,86,0,2,Canceled,8/11/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,102,2018,October,41,5,3,9,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,71.67,0,0,Canceled,6/26/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,1,2018,October,41,6,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,94,0,Transient,37,0,0,Canceled,10/5/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,43,2018,October,41,6,0,1,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,52.2,0,0,Canceled,9/4/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,91,2018,October,41,6,0,2,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,106,0,0,Canceled,8/21/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,1,2018,October,41,6,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,56,0,0,Canceled,10/5/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,328,2018,October,41,6,2,5,20,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,"No Deposit",NULL,NULL,0,Group,0,0,0,Canceled,9/3/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,328,2018,October,41,6,2,5,6,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,"No Deposit",NULL,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,328,2018,October,41,6,2,5,5,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,4,2018,October,41,7,0,1,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,58,0,3,Canceled,10/5/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,16,2018,October,41,7,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,68.86,0,1,Canceled,9/25/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,21,2018,October,41,8,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,47,0,1,Canceled,10/8/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,22,2018,October,41,8,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,"No Deposit",NULL,NULL,0,Transient,47,0,1,Canceled,10/8/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,330,2018,October,41,8,2,5,1,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",142,NULL,0,Transient,0,0,0,Canceled,1/2/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,94,2018,October,41,8,2,7,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,123.56,0,1,Canceled,7/7/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,134,2018,October,41,9,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,56,0,0,Canceled,8/29/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,78,2018,October,41,9,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",281,NULL,0,Contract,50,0,0,Canceled,7/23/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,77,2018,October,41,9,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Contract,50,0,1,Canceled,10/8/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,78,2018,October,41,9,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",134,NULL,0,Transient,92,0,0,Canceled,8/14/2018,0.1,Groups,21.99,FB
"Resort Hotel",1,2,2018,October,41,10,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,56,0,0,Canceled,10/9/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,21,2018,October,41,10,1,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",314,NULL,0,Transient-Party,49.2,0,1,Canceled,9/28/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,143,2018,October,41,10,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",96,NULL,0,Transient,36.05,0,0,Canceled,7/8/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,368,2018,October,41,10,2,5,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",96,NULL,0,Transient,4,0,0,Canceled,5/20/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,143,2018,October,41,10,2,2,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,98,0,0,Canceled,5/20/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,46,2018,October,42,11,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,50.4,0,0,Canceled,9/21/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,99,2018,October,42,11,1,0,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,1,"No Deposit",251,NULL,0,Transient,67,0,0,Canceled,9/28/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,87,2018,October,42,11,2,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,42.3,0,0,Canceled,9/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,12,2018,October,42,11,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,50.4,0,2,Canceled,9/30/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,102,2018,October,42,11,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,50.4,0,0,Canceled,7/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,334,2018,October,42,12,2,5,10,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,"No Deposit",NULL,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,334,2018,October,42,12,2,5,20,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",NULL,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,334,2018,October,42,12,2,5,5,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Group,0,0,0,Canceled,1/2/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,21,2018,October,42,13,0,3,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,117,0,0,Canceled,9/30/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,9,2018,October,42,17,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,81.5,0,1,Canceled,10/14/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,50,2018,October,43,18,1,0,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,"No Deposit",NULL,NULL,0,Transient,59.4,0,1,Canceled,9/22/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,37,2018,October,43,18,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,NULL,0,Transient,56,0,3,Canceled,9/23/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,37,2018,October,43,18,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,56,0,3,Canceled,9/23/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,73,2018,October,43,18,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,65,0,3,Canceled,10/14/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,92,2018,October,43,18,2,5,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",142,NULL,0,Contract,86.5,0,0,Canceled,7/22/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,72,2018,October,43,18,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,45,0,2,Canceled,9/7/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,82,2018,October,43,18,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,NULL,0,Transient,55.14,0,2,Canceled,10/8/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,119,2018,October,43,19,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,40.5,0,1,Canceled,7/6/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,33,2018,October,43,19,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,56,0,2,Canceled,10/9/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,125,2018,October,43,19,3,8,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",142,NULL,0,Transient,62,0,0,Canceled,6/23/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,106,2018,October,43,20,0,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,"No Deposit",250,NULL,0,Transient,95,0,2,Canceled,10/1/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,197,2018,October,43,20,2,9,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,42.3,0,2,Canceled,4/10/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,1,2018,October,43,21,0,1,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",146,NULL,0,Transient,37,0,0,Canceled,10/20/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,19,2018,October,43,21,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",208,NULL,0,Transient-Party,8,0,0,Canceled,10/2/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,28,2018,October,43,21,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",208,NULL,0,Transient-Party,0,0,0,Canceled,10/2/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,92,2018,October,43,21,0,2,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,95,0,0,Canceled,10/19/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,19,2018,October,43,21,0,2,1,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",208,NULL,0,Transient-Party,60,0,0,Canceled,10/2/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,145,2018,October,43,21,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,66,0,0,Canceled,8/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,120,2018,October,43,21,2,4,2,1,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",241,NULL,0,Transient,34.65,0,1,Canceled,6/25/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,118,2018,October,43,21,2,4,2,1,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",241,NULL,0,Transient,45.55,0,2,Canceled,10/6/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,107,2018,October,43,21,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,55,0,1,Canceled,7/10/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,30,2018,October,43,21,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",242,NULL,0,Transient,59.4,0,0,Canceled,10/5/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,122,2018,October,43,22,1,3,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,NULL,0,Transient,36,0,2,Canceled,10/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,64,2018,October,43,22,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,50.4,0,2,Canceled,8/26/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,29,2018,October,43,22,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,"No Deposit",NULL,317,0,Transient,56,0,0,Canceled,10/8/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,165,2018,October,43,23,2,5,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,47,0,2,Canceled,5/18/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,165,2018,October,43,23,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,56,0,1,Canceled,5/18/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,165,2018,October,43,23,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,56,0,2,Canceled,5/18/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,52,2018,October,43,23,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,106,0,2,Canceled,9/2/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,7,2018,October,43,23,0,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,"No Deposit",NULL,NULL,0,Transient,106,0,2,Canceled,10/20/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,111,2018,October,43,23,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,45,0,1,Canceled,7/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,148,2018,October,43,24,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,"Non Refund",NULL,NULL,0,Transient,47,0,0,Canceled,6/26/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,148,2018,October,43,24,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,"Non Refund",NULL,NULL,0,Transient,39,0,0,Canceled,6/26/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,53,2018,October,43,24,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,66,0,3,Canceled,9/24/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,99,2018,October,43,24,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,65,0,2,Canceled,8/26/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,9,2018,October,43,24,2,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",171,NULL,0,Transient,54,0,0,Canceled,10/20/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,110,2018,October,43,24,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,65,0,1,Canceled,7/7/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,40,2018,October,43,24,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,76,0,2,Canceled,10/3/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,16,2018,October,44,25,2,3,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,106,0,0,Canceled,10/10/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,51,2018,October,44,26,1,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,1,"No Deposit",8,NULL,0,Contract,48.6,0,1,Canceled,10/14/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,25,2018,October,44,26,1,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Contract,48.6,0,1,Canceled,10/14/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,27,2018,October,44,26,5,14,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,"No Deposit",NULL,281,0,Transient,36,0,3,Canceled,10/26/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,114,2018,October,44,26,7,16,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,"Non Refund",281,NULL,0,Contract,36,0,0,Canceled,10/10/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,114,2018,October,44,26,7,16,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,"Non Refund",281,NULL,0,Transient,36,0,0,Canceled,10/10/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,7,2018,October,44,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,274,0,Transient,48,0,0,Canceled,10/26/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,63,2018,October,44,28,3,8,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,"No Deposit",250,NULL,0,Transient,56.02,0,0,Canceled,9/29/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,155,2018,October,44,31,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,"Non Refund",NULL,NULL,0,Transient,36,0,0,Canceled,10/26/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,155,2018,October,44,31,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,56,0,0,Canceled,10/29/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,155,2018,October,44,31,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,D,0,"No Deposit",NULL,NULL,0,Transient,36,0,0,Canceled,10/29/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,155,2018,October,44,31,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,"Non Refund",NULL,NULL,0,Transient-Party,36,0,0,Canceled,10/26/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,155,2018,October,44,31,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,36,0,0,Canceled,10/29/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,3,2018,October,44,31,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,36,0,0,Canceled,10/30/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,155,2018,October,44,31,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,D,0,"No Deposit",NULL,NULL,0,Transient,36,0,0,Canceled,10/29/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,1,2018,October,44,31,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,36,0,0,Canceled,10/31/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,74,2018,October,44,31,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,46,0,2,Canceled,8/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,11,2018,October,44,31,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,58,0,1,Canceled,10/20/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,75,2018,October,44,31,2,2,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,71,0,2,Canceled,10/9/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,128,2018,October,44,31,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,34.43,0,2,Canceled,10/2/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,51,2018,October,44,31,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,51.84,0,2,Canceled,9/21/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,81,2018,October,44,31,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,37.29,0,1,Canceled,9/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,58,2018,October,44,31,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,34.97,0,0,Canceled,9/4/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,171,2018,November,45,1,3,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,36,0,0,Canceled,10/15/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,31,2018,November,45,2,5,11,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",281,NULL,0,Transient-Party,40,0,0,Canceled,10/10/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,6,2018,November,45,3,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,1,"No Deposit",240,NULL,0,Transient,43.2,0,2,Canceled,11/3/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,26,2018,November,45,3,0,4,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",177,NULL,0,Transient-Party,26.1,0,0,Canceled,10/8/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,26,2018,November,45,3,0,4,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",177,NULL,0,Transient-Party,22.5,0,0,Canceled,10/8/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,50,2018,November,45,4,1,4,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",156,NULL,0,Contract,24.79,0,0,Canceled,9/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,25,2018,November,45,4,2,9,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,"No Deposit",NULL,281,0,Transient-Party,48,0,0,Canceled,10/22/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,25,2018,November,45,4,2,9,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,281,0,Transient-Party,40,0,0,Canceled,10/22/2018,0.15,Corporate,12.99,BB
